Household_ID,Month,Income,Expense,Festival,Travel_Days,Emergency,Family_Size,Dependents,EMI_Loan,Savings_Rate,Inflation,City_Tier,Household_Type_Code
HH012,Mar-2021,131468,94094,0,2,0,6,3,29145,10.7,4.72,2,3
HH012,Apr-2021,133966,85381,0,3,0,6,3,29323,8.5,4.83,2,3
HH012,May-2021,135670,89109,0,0,0,6,3,29361,9.4,4.99,2,3
HH012,Jun-2021,131796,82811,0,0,0,6,3,30075,8.7,4.75,2,3
HH012,Jul-2021,129968,100052,0,1,1,6,3,28955,9.6,4.86,2,3
HH012,Aug-2021,143359,99060,1,1,0,6,3,32345,11.7,4.92,2,3
HH012,Sep-2021,143353,88032,0,1,0,6,3,33178,13.7,4.9,2,3
HH012,Oct-2021,135009,113255,1,6,0,6,3,32216,6.9,5.03,2,3
HH012,Nov-2021,141856,118077,1,4,0,6,3,32383,6.8,4.79,2,3
HH012,Dec-2021,123881,109644,1,3,0,6,3,28243,15.7,4.81,2,3
HH012,Jan-2022,139488,105373,1,3,0,6,3,30872,11.3,4.9,2,3
HH012,Feb-2022,138287,81371,0,1,0,6,3,31387,8.1,5.07,2,3
HH012,Mar-2022,138659,95275,0,3,0,6,3,32620,11.1,5.19,2,3
HH012,Apr-2022,138938,101196,0,2,0,6,3,34190,5.0,5.37,2,3
HH012,May-2022,131743,78246,0,2,0,6,3,31219,9.3,5.17,2,3
HH012,Jun-2022,139714,102591,0,1,1,6,3,32829,4.7,5.04,2,3
HH012,Jul-2022,137482,90526,0,3,0,6,3,32114,10.8,5.16,2,3
HH012,Aug-2022,134695,104034,1,3,0,6,3,30816,8.3,5.23,2,3
HH012,Sep-2022,136848,99684,0,2,0,6,3,31862,7.0,4.82,2,3
HH012,Oct-2022,157217,133606,1,3,0,6,3,35282,7.1,5.31,2,3
HH012,Nov-2022,141871,106380,1,4,0,6,3,32601,8.5,5.3,2,3
HH012,Dec-2022,137956,107183,1,2,0,6,3,32627,6.7,5.39,2,3
HH012,Jan-2023,146043,119257,1,3,0,6,3,32662,12.7,5.21,2,3
HH012,Feb-2023,140146,104932,0,1,0,6,3,33387,9.2,5.67,2,3
HH012,Mar-2023,138398,97679,0,1,0,6,3,35255,13.0,5.63,2,3
HH012,Apr-2023,135250,91621,0,1,0,6,3,32958,4.2,5.45,2,3
HH012,May-2023,153857,108957,0,2,0,6,3,35883,4.7,5.64,2,3
HH012,Jun-2023,132228,76670,0,1,0,6,3,30222,7.5,5.27,2,3
HH012,Jul-2023,132782,93633,0,1,0,6,3,29689,9.1,5.68,2,3
HH012,Aug-2023,147568,120266,1,4,0,6,3,32920,8.7,5.41,2,3
HH012,Sep-2023,145992,98512,0,2,0,6,3,34257,11.8,5.5,2,3
HH012,Oct-2023,143335,116993,1,5,0,6,3,33288,11.9,5.56,2,3
HH012,Nov-2023,142005,126218,1,3,1,6,3,33815,10.6,5.3,2,3
HH012,Dec-2023,143030,117268,1,2,0,6,3,32774,6.9,5.53,2,3
HH012,Jan-2024,149836,116590,1,3,0,6,3,35527,10.6,5.89,2,3
HH012,Feb-2024,152062,104665,0,3,0,6,3,33688,8.8,5.85,2,3
HH012,Mar-2024,151855,95348,0,3,0,6,3,32201,11.7,5.85,2,3
HH012,Apr-2024,150744,108006,0,0,0,6,3,33789,5.2,5.73,2,3
HH012,May-2024,151204,95983,0,1,0,6,3,36476,5.3,5.77,2,3
HH012,Jun-2024,152742,121786,0,2,0,6,3,35046,6.9,6.0,2,3
HH012,Jul-2024,148347,99272,0,2,0,6,3,32273,7.3,5.59,2,3
HH012,Aug-2024,157902,121879,1,4,0,6,3,36975,7.0,5.99,2,3
HH012,Sep-2024,144692,114710,0,1,1,6,3,32222,8.4,5.86,2,3
HH012,Oct-2024,157669,138045,1,3,0,6,3,36220,7.8,6.04,2,3
HH012,Nov-2024,154164,131993,1,4,0,6,3,34948,6.1,5.84,2,3
HH012,Dec-2024,153658,120844,1,1,0,6,3,34707,12.7,6.08,2,3
HH012,Jan-2025,154525,125824,1,3,0,6,3,33226,4.4,5.99,2,3
HH012,Feb-2025,149028,107214,0,1,0,6,3,35428,7.8,6.04,2,3
HH012,Mar-2025,151340,98463,0,2,0,6,3,37106,8.5,5.99,2,3
HH012,Apr-2025,152860,107378,0,0,0,6,3,35079,10.3,5.87,2,3
HH012,May-2025,154822,106761,0,3,0,6,3,35207,9.6,6.01,2,3
HH012,Jun-2025,150483,107147,0,3,0,6,3,36028,12.5,6.08,2,3
HH012,Jul-2025,164140,130474,0,4,0,6,3,37531,6.3,5.88,2,3
HH012,Aug-2025,157886,134864,1,5,0,6,3,36144,9.3,6.12,2,3
HH012,Sep-2025,160951,111726,0,0,0,6,3,34891,9.1,5.98,2,3
HH012,Oct-2025,161550,136976,1,2,0,6,3,35462,10.0,6.4,2,3
HH012,Nov-2025,161394,128551,1,3,0,6,3,34961,12.9,6.11,2,3
HH012,Dec-2025,160110,123403,1,1,0,6,3,36231,11.5,6.35,2,3
HH013,Jan-2021,170676,109953,1,2,0,6,4,34225,11.2,4.9,1,3
HH013,Feb-2021,178874,107334,0,2,0,6,4,37366,11.9,4.46,1,3
HH013,Mar-2021,176828,97867,0,4,0,6,4,36555,13.3,4.78,1,3
HH013,Apr-2021,174279,97517,0,2,0,6,4,37582,10.3,4.86,1,3
HH013,May-2021,175908,99854,0,0,1,6,4,36041,13.6,4.92,1,3
HH013,Jun-2021,180445,106675,0,3,0,6,4,37975,11.7,4.94,1,3
HH013,Jul-2021,175485,111048,0,0,0,6,4,35453,10.4,4.72,1,3
HH013,Aug-2021,171395,117381,1,3,0,6,4,33835,9.1,4.99,1,3
HH013,Sep-2021,184916,118948,0,0,0,6,4,38381,14.4,5.04,1,3
HH013,Oct-2021,187077,120700,1,3,0,6,4,39050,12.5,5.05,1,3
HH013,Nov-2021,168968,138980,1,4,0,6,4,35455,13.0,4.95,1,3
HH013,Dec-2021,178453,132693,1,3,0,6,4,37282,5.9,5.0,1,3
HH013,Jan-2022,184893,106810,1,1,0,6,4,39180,12.6,5.19,1,3
HH013,Feb-2022,178905,107824,0,5,0,6,4,37341,13.6,5.31,1,3
HH013,Mar-2022,181717,106484,0,1,0,6,4,36644,11.3,5.34,1,3
HH013,Apr-2022,186406,102089,0,0,0,6,4,37611,9.0,5.15,1,3
HH013,May-2022,189200,103810,0,1,0,6,4,38826,12.5,5.4,1,3
HH013,Jun-2022,190290,102973,0,1,1,6,4,39603,15.0,5.17,1,3
HH013,Jul-2022,183687,126748,0,2,1,6,4,38345,9.2,5.17,1,3
HH013,Aug-2022,195444,143174,1,4,0,6,4,41875,9.2,5.34,1,3
HH013,Sep-2022,188534,109856,0,1,0,6,4,39974,14.4,5.25,1,3
HH013,Oct-2022,175867,132780,1,4,0,6,4,38090,11.7,5.23,1,3
HH013,Nov-2022,196747,140002,1,1,0,6,4,42150,14.3,5.27,1,3
HH013,Dec-2022,183571,123664,1,1,0,6,4,37975,11.1,5.31,1,3
HH013,Jan-2023,183102,128749,1,4,0,6,4,39492,9.7,5.79,1,3
HH013,Feb-2023,191574,112364,0,2,0,6,4,39373,8.5,5.3,1,3
HH013,Mar-2023,194605,112136,0,2,0,6,4,40160,10.8,5.32,1,3
HH013,Apr-2023,180024,112652,0,0,0,6,4,39061,10.1,5.3,1,3
HH013,May-2023,196534,113721,0,1,0,6,4,40594,11.5,5.47,1,3
HH013,Jun-2023,189980,106751,0,1,0,6,4,39605,11.3,5.66,1,3
HH013,Jul-2023,216162,123616,0,0,0,6,4,43350,10.3,5.49,1,3
HH013,Aug-2023,198887,123301,1,3,0,6,4,40608,9.2,5.32,1,3
HH013,Sep-2023,188262,114967,0,0,0,6,4,39294,9.9,5.64,1,3
HH013,Oct-2023,195222,148324,1,3,0,6,4,38864,9.9,5.56,1,3
HH013,Nov-2023,204499,133638,1,2,0,6,4,42974,9.1,5.48,1,3
HH013,Dec-2023,197065,144649,1,5,0,6,4,42141,9.5,5.85,1,3
HH013,Jan-2024,195447,126945,1,4,0,6,4,38413,10.2,5.8,1,3
HH013,Feb-2024,199033,110400,0,2,0,6,4,41568,11.2,5.48,1,3
HH013,Mar-2024,203713,123433,0,1,0,6,4,41548,12.2,5.55,1,3
HH013,Apr-2024,207048,131161,0,3,0,6,4,42955,11.3,5.8,1,3
HH013,May-2024,191607,118373,0,1,0,6,4,41564,8.5,5.72,1,3
HH013,Jun-2024,210694,128165,0,1,0,6,4,44292,11.5,5.84,1,3
HH013,Jul-2024,209448,136028,0,2,1,6,4,42455,6.8,5.99,1,3
HH013,Aug-2024,206394,142770,1,1,0,6,4,43296,10.8,6.15,1,3
HH013,Sep-2024,198993,119706,0,0,0,6,4,41459,12.2,5.86,1,3
HH013,Oct-2024,215061,154485,1,3,0,6,4,44279,8.5,6.03,1,3
HH013,Nov-2024,220116,146451,1,4,0,6,4,47979,8.9,5.65,1,3
HH013,Dec-2024,213250,151274,1,2,0,6,4,43653,12.4,6.06,1,3
HH013,Jan-2025,197580,124143,1,2,0,6,4,40679,10.6,6.01,1,3
HH013,Feb-2025,205359,125749,0,1,0,6,4,43783,4.5,5.9,1,3
HH013,Mar-2025,210231,133269,0,2,0,6,4,43198,8.6,5.85,1,3
HH013,Apr-2025,216342,138628,0,0,0,6,4,43926,12.2,5.71,1,3
HH013,May-2025,209731,130918,0,1,0,6,4,44486,9.5,5.81,1,3
HH013,Jun-2025,218314,136516,0,4,0,6,4,46634,12.5,6.35,1,3
HH013,Jul-2025,214447,121837,0,2,0,6,4,43069,10.9,5.91,1,3
HH013,Aug-2025,223113,159326,1,3,0,6,4,48521,11.0,6.03,1,3
HH013,Sep-2025,210931,142172,0,5,0,6,4,42789,7.9,5.96,1,3
HH013,Oct-2025,214502,157052,1,3,0,6,4,42587,12.1,6.19,1,3
HH013,Nov-2025,219063,144765,1,1,0,6,4,43465,12.9,6.39,1,3
HH013,Dec-2025,220837,148050,1,2,0,6,4,46255,12.5,6.23,1,3
HH014,Jan-2021,213337,150315,1,4,0,7,4,58066,18.3,4.75,2,3
HH014,Feb-2021,220853,147554,0,4,0,7,4,61190,11.6,4.94,2,3
HH014,Mar-2021,219382,139392,0,0,0,7,4,60227,10.3,4.81,2,3
HH014,Apr-2021,219375,143408,0,0,0,7,4,60386,10.9,5.14,2,3
HH014,May-2021,227013,143522,0,4,0,7,4,61289,13.3,5.19,2,3
HH014,Jun-2021,214321,124542,0,4,0,7,4,60737,8.7,4.85,2,3
HH014,Jul-2021,210661,130383,0,1,0,7,4,58383,9.8,4.97,2,3
HH014,Aug-2021,220505,151525,1,2,0,7,4,60087,13.9,5.01,2,3
HH014,Sep-2021,235357,144746,0,3,0,7,4,63787,14.9,5.34,2,3
HH014,Oct-2021,229273,160072,1,2,0,7,4,62810,8.0,5.42,2,3
HH014,Nov-2021,224663,153352,1,2,1,7,4,63416,11.5,4.82,2,3
HH014,Dec-2021,236276,164688,1,6,0,7,4,63912,9.5,4.87,2,3
HH014,Jan-2022,227945,161672,1,2,0,7,4,62660,13.2,5.05,2,3
HH014,Feb-2022,226294,132066,0,2,0,7,4,62348,12.3,5.09,2,3
HH014,Mar-2022,231454,137029,0,0,0,7,4,64180,7.5,4.97,2,3
HH014,Apr-2022,238385,151492,0,2,0,7,4,64836,12.6,5.28,2,3
HH014,May-2022,238611,153166,0,2,0,7,4,65941,14.1,5.07,2,3
HH014,Jun-2022,224613,123184,0,1,0,7,4,63223,8.2,5.03,2,3
HH014,Jul-2022,230253,131113,0,1,0,7,4,61269,12.9,5.17,2,3
HH014,Aug-2022,247194,164225,1,2,0,7,4,70039,10.2,5.34,2,3
HH014,Sep-2022,251760,153810,0,1,0,7,4,68646,13.9,5.43,2,3
HH014,Oct-2022,233137,175151,1,4,0,7,4,65554,12.1,5.49,2,3
HH014,Nov-2022,229372,174938,1,2,0,7,4,61680,11.0,5.31,2,3
HH014,Dec-2022,228311,163745,1,3,0,7,4,62676,12.7,5.46,2,3
HH014,Jan-2023,256710,173575,1,2,0,7,4,69921,9.8,5.45,2,3
HH014,Feb-2023,235110,141313,0,2,0,7,4,65648,12.1,5.23,2,3
HH014,Mar-2023,239531,141374,0,1,0,7,4,66292,11.2,5.54,2,3
HH014,Apr-2023,233927,159334,0,1,0,7,4,64314,9.0,5.5,2,3
HH014,May-2023,236813,151066,0,0,0,7,4,62987,12.4,5.71,2,3
HH014,Jun-2023,241769,138707,0,0,0,7,4,66942,13.1,5.37,2,3
HH014,Jul-2023,248134,171429,0,3,0,7,4,68573,13.7,5.59,2,3
HH014,Aug-2023,251178,177094,1,3,0,7,4,70679,10.9,5.5,2,3
HH014,Sep-2023,237940,138019,0,1,0,7,4,65940,13.5,5.34,2,3
HH014,Oct-2023,241691,184090,1,1,0,7,4,65890,8.5,5.65,2,3
HH014,Nov-2023,243981,170141,1,3,0,7,4,67798,10.1,5.31,2,3
HH014,Dec-2023,254645,178586,1,4,0,7,4,72509,18.2,5.82,2,3
HH014,Jan-2024,255121,180758,1,2,0,7,4,70805,6.7,5.49,2,3
HH014,Feb-2024,243162,147307,0,3,0,7,4,66081,12.6,5.74,2,3
HH014,Mar-2024,246010,157947,0,3,0,7,4,70177,12.8,5.42,2,3
HH014,Apr-2024,253443,154472,0,3,0,7,4,70400,14.9,5.53,2,3
HH014,May-2024,243568,140703,0,1,0,7,4,69157,12.2,5.71,2,3
HH014,Jun-2024,242521,157160,0,3,0,7,4,65333,10.0,5.97,2,3
HH014,Jul-2024,235115,151789,0,2,1,7,4,63424,11.5,5.56,2,3
HH014,Aug-2024,249942,161245,1,2,0,7,4,69910,13.2,5.4,2,3
HH014,Sep-2024,259159,162033,0,1,0,7,4,72071,10.7,5.78,2,3
HH014,Oct-2024,264790,182141,1,3,0,7,4,73385,9.5,6.1,2,3
HH014,Nov-2024,250622,167346,1,4,0,7,4,68457,9.2,5.79,2,3
HH014,Dec-2024,257729,178208,1,4,0,7,4,70384,5.5,6.02,2,3
HH014,Jan-2025,277860,189124,1,1,0,7,4,77694,11.5,5.74,2,3
HH014,Feb-2025,258492,157938,0,2,0,7,4,69727,8.5,6.16,2,3
HH014,Mar-2025,259096,170460,0,4,0,7,4,73630,13.1,5.99,2,3
HH014,Apr-2025,256925,156910,0,2,0,7,4,71696,10.4,5.99,2,3
HH014,May-2025,266809,168755,0,4,0,7,4,74911,9.8,6.23,2,3
HH014,Jun-2025,247364,156031,0,0,0,7,4,66284,7.9,6.25,2,3
HH014,Jul-2025,258601,173508,0,2,0,7,4,70805,11.8,6.23,2,3
HH014,Aug-2025,269047,174001,1,2,0,7,4,74324,8.3,6.09,2,3
HH014,Sep-2025,268079,157539,0,0,0,7,4,74134,9.7,6.29,2,3
HH014,Oct-2025,261697,200624,1,2,0,7,4,72931,10.8,6.05,2,3
HH014,Nov-2025,268954,192712,1,2,0,7,4,73498,16.3,6.41,2,3
HH014,Dec-2025,271201,191930,1,2,0,7,4,76368,8.6,6.14,2,3
HH015,Jan-2021,279636,183242,1,1,0,8,5,73731,7.6,4.84,1,3
HH015,Feb-2021,266096,153209,0,4,0,8,5,68332,10.8,5.02,1,3
HH015,Mar-2021,276244,161210,0,0,0,8,5,73504,12.6,4.67,1,3
HH015,Apr-2021,290304,175213,0,0,0,8,5,77448,6.6,5.01,1,3
HH015,May-2021,276697,157139,0,1,0,8,5,71045,13.1,4.75,1,3
HH015,Jun-2021,272312,145427,0,2,0,8,5,72354,9.7,5.11,1,3
HH015,Jul-2021,291839,171516,0,3,0,8,5,74824,15.8,4.8,1,3
HH015,Aug-2021,305443,189319,1,3,0,8,5,78266,13.9,5.08,1,3
HH015,Sep-2021,285980,172332,0,1,0,8,5,73687,8.9,4.93,1,3
HH015,Oct-2021,282563,180078,1,3,0,8,5,72633,14.2,5.07,1,3
HH015,Nov-2021,308961,194162,1,4,0,8,5,80983,10.0,4.96,1,3
HH015,Dec-2021,305869,207030,1,2,0,8,5,79299,11.5,5.15,1,3
HH015,Jan-2022,298750,193217,1,1,0,8,5,79483,11.1,5.01,1,3
HH015,Feb-2022,279631,156538,0,0,0,8,5,72828,10.2,5.09,1,3
HH015,Mar-2022,299625,179708,0,1,0,8,5,78393,13.3,5.22,1,3
HH015,Apr-2022,315651,190725,0,2,0,8,5,82255,9.3,5.16,1,3
HH015,May-2022,295890,175824,0,2,0,8,5,77757,6.5,5.56,1,3
HH015,Jun-2022,294495,175598,0,1,0,8,5,78112,13.2,5.32,1,3
HH015,Jul-2022,269440,156035,0,0,0,8,5,70707,12.4,5.25,1,3
HH015,Aug-2022,309451,199003,1,1,0,8,5,83042,9.2,5.22,1,3
HH015,Sep-2022,270149,161704,0,2,0,8,5,72043,9.5,5.37,1,3
HH015,Oct-2022,294589,209408,1,1,0,8,5,78073,12.4,5.22,1,3
HH015,Nov-2022,296909,200051,1,1,0,8,5,78438,9.5,5.42,1,3
HH015,Dec-2022,315561,198121,1,2,0,8,5,81904,10.8,5.32,1,3
HH015,Jan-2023,294720,202353,1,3,0,8,5,77771,12.0,5.16,1,3
HH015,Feb-2023,281094,154870,0,1,0,8,5,75021,12.8,5.4,1,3
HH015,Mar-2023,316135,188876,0,1,0,8,5,79856,11.2,5.75,1,3
HH015,Apr-2023,315133,183583,0,2,0,8,5,82004,12.0,5.41,1,3
HH015,May-2023,294008,165925,0,2,0,8,5,76568,12.8,5.63,1,3
HH015,Jun-2023,308217,179660,0,0,0,8,5,79939,12.9,5.48,1,3
HH015,Jul-2023,291295,162412,0,1,0,8,5,75237,12.1,5.61,1,3
HH015,Aug-2023,302288,187350,1,1,0,8,5,76590,13.3,5.52,1,3
HH015,Sep-2023,320301,198869,0,2,0,8,5,84454,16.0,5.51,1,3
HH015,Oct-2023,308007,205693,1,2,0,8,5,81388,8.6,5.46,1,3
HH015,Nov-2023,312782,213994,1,1,1,8,5,81432,11.1,5.78,1,3
HH015,Dec-2023,311461,195800,1,1,0,8,5,81751,9.1,5.75,1,3
HH015,Jan-2024,301643,194638,1,2,0,8,5,79575,9.3,5.82,1,3
HH015,Feb-2024,319281,194187,0,2,0,8,5,84310,11.8,5.83,1,3
HH015,Mar-2024,297653,185042,0,1,0,8,5,78641,11.1,5.79,1,3
HH015,Apr-2024,299233,182920,0,4,0,8,5,78799,13.1,5.87,1,3
HH015,May-2024,311129,186670,0,3,0,8,5,83630,13.5,5.79,1,3
HH015,Jun-2024,301259,179801,0,1,0,8,5,77288,12.9,5.89,1,3
HH015,Jul-2024,298065,189868,0,2,0,8,5,77890,9.8,5.8,1,3
HH015,Aug-2024,295802,197152,1,2,0,8,5,77296,11.4,5.85,1,3
HH015,Sep-2024,303029,200714,0,5,0,8,5,78081,10.2,5.95,1,3
HH015,Oct-2024,312209,209599,1,2,0,8,5,81424,10.2,5.77,1,3
HH015,Nov-2024,311563,218190,1,5,0,8,5,80991,8.9,5.85,1,3
HH015,Dec-2024,314908,209848,1,3,0,8,5,83415,6.9,5.92,1,3
HH015,Jan-2025,336918,211852,1,2,0,8,5,90005,9.9,5.96,1,3
HH015,Feb-2025,317602,198714,0,3,0,8,5,83884,9.4,6.19,1,3
HH015,Mar-2025,310994,189904,0,1,0,8,5,81548,7.6,6.07,1,3
HH015,Apr-2025,323352,210042,0,2,1,8,5,84573,9.0,6.04,1,3
HH015,May-2025,331416,208970,0,2,0,8,5,85608,10.0,6.01,1,3
HH015,Jun-2025,301243,173013,0,2,0,8,5,79148,14.2,6.07,1,3
HH015,Jul-2025,322556,192739,0,4,0,8,5,82295,10.6,5.84,1,3
HH015,Aug-2025,313606,203255,1,2,0,8,5,83645,15.6,5.99,1,3
HH015,Sep-2025,314796,202326,0,3,0,8,5,81398,8.6,6.12,1,3
HH015,Oct-2025,315698,219475,1,2,0,8,5,82110,8.7,6.13,1,3
HH015,Nov-2025,329599,224496,1,3,0,8,5,87795,9.8,6.13,1,3
HH015,Dec-2025,313728,211789,1,3,0,8,5,81560,8.2,5.96,1,3
